Converting par_all22_na.inp and top_all22_na.inp to Amber format
O2-P -O2-C9   1         0.5000           0.00             3.
O3-P -O2-C6   1         0.1000           0.00             3.
O3-P -O2-C8   1         0.1000           0.00             3.
O3-P -O2-C9   1         0.1000           0.00             3.
O4-P -O2-C6   1         0.9500           0.00            -2.
O4-P -O2-C6   1         0.5000           0.00             3.
O4-P -O2-C8   1         0.9500           0.00            -2.
O4-P -O2-C8   1         0.5000           0.00             3.
O4-P -O2-C9   1         0.9500           0.00            -2.
O4-P -O2-C9   1         0.5000           0.00             3.
X -O4-P -X    1         0.3000           0.00             3.
X -C8-O2-X    1        -0.1000           0.00             3.
X -C9-O2-X    1        -0.1000           0.00             3.
X -C6-O2-X    1        -0.1000           0.00             3.
X -C6-C6-X    1         0.1500           0.00             3.
X -C6-CB-X    1         0.1500           0.00             3.
X -C6-CC-X    1         0.1500           0.00             3.
X -CB-CC-X    1         0.1500           0.00             3.
O5-C6-C6-O2   1         0.5000           0.00             3.
O5-C6-C6-O5   1         0.5000           0.00             3.
X -C6-O6-X    1         0.1000           0.00             3.
X -CB-O6-X    1         0.1000           0.00             3.
C5-N2-CB-C6   1         0.5000           0.00             3.
C3-N2-CB-C6   1         0.5000           0.00             3.
H1-N1-CB-C6   1         0.5000           0.00             3.
X -CB-N2-X    1         0.0000           0.00             3.
X -CB-N1-X    1         0.0000           0.00             3.
X -C8-N2-X    1         0.0000           0.00             3.
X -C9-N2-X    1         0.0000           0.00             3.
CB-C6-C6-O2   1         0.2000           0.00             2.
CB-CC-C6-O2   1         0.4500           0.00             2.
CB-C6-C6-O5   1         0.2000           0.00             2.
CB-CC-C6-O5   1         0.4500           0.00             2.
X -C6-C8-X    1         0.2000           0.00             3.
X -C6-C9-X    1         0.2000           0.00             3.
X -C6-O5-X    1         0.1400           0.00             3.
X -C7-C7-X    1         0.2000           0.00             3.
X -C7-C8-X    1         0.2000           0.00             3.
X -C7-C9-X    1         0.2000           0.00             3.
X -C8-C8-X    1         0.1950           0.00             3.
X -C8-C9-X    1         0.1600           0.00             3.
X -C8-O5-X    1         0.1400           0.00             3.
C9-C8-C8-C9   1         0.1500           0.00             1.
C9-C8-C8-C8   1         0.1500           0.00             1.
C8-C8-C8-C8   1         0.1500           0.00             1.
N2-C3-C3-C1   1         4.0000         180.00             2.
C3-C3-C1-NU   1         3.0000         180.00             2.
C3-C1-N2-C1   1         3.5000         180.00             2.
C1-NU-C1-N2   1         3.5000         180.00             2.
C1-N2-C3-C3   1         3.5000         180.00             2.
NU-C1-N2-C3   1         3.0000         180.00             2.
H3-C3-C3-H3   1         3.0000         180.00             2.
H3-C3-C1-O1   1         4.0000         180.00             2.
O1-C1-N2-H2   1         3.0000         180.00             2.
O1-C1-NG-H2   1         3.0000         180.00             2.
O1-C1-NU-H2   1         2.5000         180.00             2.
H2-N2-C3-H3   1         1.8000         180.00             2.
N2-C1-NU-H2   1         1.8000         180.00             2.
C3-C1-NU-H2   1         1.8000         180.00             2.
N2-C1-C3-C9   1         3.0000           0.00             3.
N2-C3-C3-C9   1         3.0000           0.00             3.
C1-C3-C9-H7   1         0.0000           0.00             3.
C3-C3-C9-H7   1         0.0000           0.00             3.
N2-C3-C3-C2   1         4.0000         180.00             2.
C3-C3-C2-N3   1         4.0000         180.00             2.
C3-C2-N3-C1   1         4.5000         180.00             2.
C2-N3-C1-N2   1         4.5000         180.00             2.
N3-C1-N2-C3   1         3.5000         180.00             2.
N3-C2-N1-H1   1         2.0000         180.00             2.
C3-C2-N1-H1   1         2.0000         180.00             2.
N1-C2-C3-H3   1         2.0000         180.00             2.
OC-C1-N2-H2   1         3.0000         180.00             2.
X -C2-N3-X    1         1.0000         180.00             2.
N2-C3-CD-C2   1         3.0000         180.00             2.
C3-CD-C2-N3   1         1.0000         180.00             2.
CD-C2-N3-C1   1        10.0000         180.00             2.
CD-C3-N2-C1   1         1.0000         180.00             2.
CD-C2-N1-H1   1         2.0000         180.00             2.
N1-C2-CD-C3   1         0.0000         180.00             2.
N1-C2-CD-C9   1         0.0000         180.00             2.
N2-C3-CD-C9   1         4.0000         180.00             2.
N3-C2-CD-C9   1         0.0000         180.00             2.
C3-CD-C9-H7   1         0.0000           0.00             3.
C2-CD-C9-H7   1         0.3500           0.00             3.
C2-CD-C3-H3   1         4.0000         180.00             2.
C9-CD-C3-H3   1         4.0000         180.00             2.
NA-C2-C5-C5   1         6.0000         180.00             2.
C5-C2-NA-C4   1         6.0000         180.00             2.
N4-C4-N2-C5   1        10.0000         180.00             2.
NA-C4-NA-C5   1         6.0000         180.00             2.
NA-C4-NA-C2   1         8.0000         180.00             2.
N2-C4-N4-C5   1         8.0000         180.00             2.
C2-C5-C5-NA   1         6.0000         180.00             2.
N4-C5-C5-N2   1         8.0000         180.00             2.
C5-C5-N2-C4   1        10.0000         180.00             2.
C5-C5-NA-C4   1         6.0000         180.00             2.
C5-C5-N4-C4   1         8.0000         180.00             2.
C5-C2-N1-H1   1         2.5000         180.00             2.
H2-N2-C4-H3   1         1.5000         180.00             2.
NA-C2-N1-H1   1         2.5000         180.00             2.
NA-C5-C5-N4   1        20.0000         180.00             2.
C2-C5-C5-N2   1        20.0000         180.00             2.
NG-C1-C5-C5   1         6.0000         180.00             2.
C5-C1-NG-C2   1         6.0000         180.00             2.
C1-NG-C2-NA   1         6.0000         180.00             2.
NG-C2-NA-C5   1         6.0000         180.00             2.
C2-NA-C5-C5   1         6.0000         180.00             2.
C1-C5-C5-NA   1         6.0000         180.00             2.
NG-C2-N1-H1   1         2.0000         180.00             2.
C1-C5-C5-N2   1        20.0000         180.00             2.
C5-C5-NI-C4   1         6.0000         180.00             2.
NG-C4-NI-C5   1         6.0000         180.00             2.
NI-C4-NG-H2   1         1.5000         180.00             2.
NI-C4-NG-C1   1         1.5000         180.00             2.
H3-C4-NG-H2   1         1.5000         180.00             2.
H3-C4-NG-C1   1         1.5000         180.00             2.
X -C4-NI-X    1         3.5000         180.00             2.
X -C5-NI-X    1         1.0000         180.00             2.
X -C1-N3-X    1         1.0000         180.00             2.
X -C1-N2-X    1         0.9000         180.00             2.
X -C1-NG-X    1         0.9000         180.00             2.
X -C1-NU-X    1         0.9000         180.00             2.
X -C3-N2-X    1         1.0000         180.00             2.
X -C3-C3-X    1         1.0000         180.00             2.
X -C1-C3-X    1         1.0000         180.00             2.
X -C2-C3-X    1         0.8000         180.00             2.
X -C1-C5-X    1         1.0000         180.00             2.
X -C2-NG-X    1         1.0000         180.00             2.
X -C2-C5-X    1         1.0000         180.00             2.
X -C4-N2-X    1         1.5000         180.00             2.
X -C4-NA-X    1         3.5000         180.00             2.
X -C4-N4-X    1         1.0000         180.00             2.
X -C5-C5-X    1         0.0000         180.00             2.
X -C5-N2-X    1         1.5000         180.00             2.
X -C5-NA-X    1         1.0000         180.00             2.
X -C5-N4-X    1         1.0000         180.00             2.
X -C2-NA-X    1         1.0000         180.00             2.
C1-N2-C9-H7   1         0.1900           0.00             3.
C3-N2-C9-H7   1         0.0000           0.00             3.
C4-N2-C9-H7   1         0.0000           0.00             3.
C5-N2-C9-H7   1         0.1900           0.00             3.
X -CB-N5-X    1         0.1100           0.00             3.
N5-CB-C6-O5   1         0.0501           0.00             3.
N5-CB-C6-H6   1         0.0501           0.00             3.
N5-CB-C6-C6   1         0.0501           0.00             3.
N5-CB-CC-O5   1         0.0501           0.00             3.
N5-CB-CC-H6   1         0.0501           0.00             3.
N5-CB-CC-C6   1         0.0501           0.00             3.
C6-O6-CB-N5   1         0.1000           0.00             3.
C3-N2-CB-HB   1         7.0000         180.00             2.
H2-N2-CB-HB   1         3.0000         180.00             2.
HB-C3-CA-HB   1         2.0000         180.00             2.
HB-C3-CB-HB   1         1.0000         180.00             2.
N2-CB-C3-HB   1         7.0000         180.00             2.
C3-CE-C3-HB   1         7.0000         180.00             2.
CE-C3-CB-HB   1         1.0000         180.00             2.
CE-C3-CA-HB   1         5.0000         180.00             2.
C3-CE-C3-H3   1         7.0000         180.00             2.
CE-C3-C3-H3   1         1.0000         180.00             2.
CA-C3-CE-O1   1         2.3800         180.00             2.
CB-C3-CE-O1   1         2.3800         180.00             2.
CA-C3-CE-N1   1         0.3500         180.00            -1.
CA-C3-CE-N1   1         0.6200           0.00             2.
CB-C3-CE-N1   1         0.3500           0.00            -1.
CB-C3-CE-N1   1         0.6200           0.00             2.
C3-CA-C3-CE   1         3.0000         180.00             2.
C3-CA-C3-CB   1         6.0000         180.00             2.
N2-CB-C3-CA   1         7.0000         180.00             2.
CB-N2-CB-C3   1         4.0000         180.00             2.
X -C3-CA-X    1         1.0000         180.00             2.
X -C3-CB-X    1         1.0000         180.00             2.
X -C3-C8-X    1         1.0000         180.00             3.
X -N1-CE-X    1         2.5000         180.00             2.
X -N2-CB-X    1         1.0000         180.00             2.
C8-C3-CE-O1   1         1.0000         180.00            -2.
C8-C3-CE-O1   1         1.0000           0.00            -3.
C8-C3-CE-O1   1         0.4000           0.00             6.
C8-C3-CE-N1   1         0.5000         180.00            -2.
C8-C3-CE-N1   1         0.3500         180.00            -3.
C8-C3-CE-N1   1         0.4000           0.00             6.
CC-C3-CE-O1   1         0.3000           0.00            -1.
CC-C3-CE-O1   1         1.9500         180.00             2.
CC-C3-CE-N1   1         1.1000         180.00            -1.
CC-C3-CE-N1   1         1.9500         180.00             2.
H2-N2-CC-H3   1         4.0000         180.00             2.
C3-N2-CC-H3   1         7.0000         180.00             2.
N2-CC-C3-H3   1         7.0000         180.00             2.
C8-C3-CC-N2   1         0.1000         180.00             2.
CC-C3-C8-C3   1         4.0000         180.00             3.
CE-C3-CC-N2   1         2.5000         180.00             2.
X -C3-CC-X    1         0.1000         180.00             2.
X -N2-CC-X    1         0.1000         180.00             2.
CC-N2-CC-C3   1         0.1000         180.00             2.
P2-O2-P -O2   1         0.0300           0.00            -2.
P2-O2-P -O2   1         0.0300           0.00             3.
P -O2-P2-O2   1         0.0300           0.00            -2.
P -O2-P2-O2   1         0.0300           0.00             3.
P2-O2-P2-O2   1         0.0300           0.00            -2.
P2-O2-P2-O2   1         0.0300           0.00             3.
P -O2-P -O2   1         0.0300           0.00            -2.
P -O2-P -O2   1         0.0300           0.00             3.
P -O2-P -O3   1         0.1000           0.00            -2.
P -O2-P -O3   1         0.0300           0.00             3.
P -O2-P2-O3   1         0.1000           0.00            -2.
P -O2-P2-O3   1         0.0300           0.00             3.
P2-O2-P -O3   1         0.1000           0.00            -2.
P2-O2-P -O3   1         0.0300           0.00             3.
P2-O2-P2-O3   1         0.1000           0.00            -2.
P2-O2-P2-O3   1         0.0300           0.00             3.

H2-C4-C5-N2            14.0000         180.00             1.
H2-C1-C1-NU             8.0000         180.00             1.
H2-X -X -N2             0.6000         180.00             1.
H2-X -X -NG             0.6000         180.00             1.
H2-C4-C1-NG             1.6000         180.00             1.
H1-X -X -N1             4.0000         180.00             1.
H3-C1-C3-C3            36.0000         180.00             1.
H3-X -X -C3            30.0000         180.00             1.
C1-X -X -O1           140.0000         180.00             1.
C1-X -X -OC           140.0000         180.00             1.
C2-X -X -N1           180.0000         180.00             1.
H3-NG-NI-C4            78.0000         180.00             1.
H3-X -X -C4            40.0000         180.00             1.
C9-X -X -C3            40.0000         180.00             1.
HB-X -X -C3            30.0000         180.00             1.
HB-X -X -CA            26.0000         180.00             1.
HB-X -X -CB            26.0000         180.00             1.
H2-C3-CB-N2           100.0000         180.00             1.
H1-H1-CE-N1           -10.0000         180.00             1.
O1-X -X -CE            80.0000         180.00             1.
H3-X -X -CC           106.0000         180.00             1.
H7-C3-C3-C8            36.0000         180.00             1.



CHAR      RE                 !  these are the regular nonbons
  H1        0.224500  0.046000                                                  
  H2        0.224500  0.046000                                                  
  H3        1.320000  0.022000                                                  
  HB        0.900000  0.046000           ! nad/ppi, jjp1/adm jr.                
  H4        0.224500  0.046000                                                  
  H5        0.224500  0.046000                                                  
  H6        1.320000  0.022000                                                  
  H7        1.320000  0.022000                                                  
  HT        0.224500  0.046000           ! TIP3P                                
  N1        1.850000  0.200000                                                  
  N2        1.850000  0.200000                                                  
  NG        1.850000  0.200000                                                  
  NU        1.850000  0.200000                                                  
  N3        1.850000  0.200000                                                  
  NA        1.850000  0.200000                                                  
  NI        1.850000  0.200000                                                  
  N4        1.850000  0.200000                                                  
  N5        1.850000  0.200000                                                  
  O1        1.700000  0.120000                                                  
  OC        1.700000  0.120000                                                  
  O2        1.770000  0.152100                                                  
  O3        1.700000  0.120000                                                  
  O4        1.770000  0.152100                                                  
  O5        1.770000  0.152100                                                  
  O6        1.770000  0.152100                                                  
  OT        1.768200  0.152100           ! TIP3P                                
  C1        1.800000  0.140000                                                  
  CE        2.000000  0.070000           ! nad/ppi, jjp1/adm jr. (protein CC)   
  C2        1.800000  0.140000                                                  
  C3        1.800000  0.180000                                                  
  CA        1.800000  0.180000           ! nad/ppi, jjp1/adm jr.                
  CB        1.800000  0.180000           ! nad/ppi, jjp1/adm jr.                
  CC        1.800000  0.180000           ! nad/ppi, jjp1/adm jr.                
  CD        1.800000  0.180000           ! 5mc, adm jr.                         
  C4        1.800000  0.120000                                                  
  C5        1.800000  0.120000                                                  
  C6        2.275000  0.020000           !equivalent to protein CT1             
  CB        2.275000  0.020000           !equivalent to protein CT1             
  CC        2.175000  0.055000           !equivalent to protein CT2             
  C7        2.275000  0.020000           !equivalent to protein CT1             
  C8        2.175000  0.055000           !equivalent to protein CT2             
  C9        2.060000  0.080000           !equivalent to protein CT3             
  P         2.150000  0.585000                                                  
  P2        2.150000  0.585000           ! nad/ppi, jjp1/adm jr.                
  SO        1.532000  0.100000           ! from Benoit Roux                     
  MG        1.650000  0.001000           ! from Blaise Prodhom                  
  DU        1.000000  0.000000           ! from Blaise Prodhom

CHAR      RE                 ! these are the 1-4 terms
  H1        0.224500  0.046000                                                  
  H2        0.224500  0.046000                                                  
  H3        1.320000  0.022000                                                  
  HB        0.900000  0.046000           ! nad/ppi, jjp1/adm jr.                
  H4        0.224500  0.046000                                                  
  H5        0.224500  0.046000                                                  
  H6        1.320000  0.022000                                                  
  H7        1.320000  0.022000                                                  
  HT        0.224500  0.046000           ! TIP3P                                
  N1        1.850000  0.200000                                                  
  N2        1.850000  0.200000                                                  
  NG        1.850000  0.200000                                                  
  NU        1.850000  0.200000                                                  
  N3        1.850000  0.200000                                                  
  NA        1.850000  0.200000                                                  
  NI        1.850000  0.200000                                                  
  N4        1.850000  0.200000                                                  
  N5        1.850000  0.200000                                                  
  O1        1.700000  0.120000                                                  
  OC        1.700000  0.120000                                                  
  O2        1.770000  0.152100                                                  
  O3        1.700000  0.120000                                                  
  O4        1.770000  0.152100                                                  
  O5        1.770000  0.152100                                                  
  O6        1.770000  0.152100                                                  
  OT        1.768200  0.152100           ! TIP3P                                
  C1        1.800000  0.140000                                                  
  CE        2.000000  0.070000           ! nad/ppi, jjp1/adm jr. (protein CC)   
  C2        1.800000  0.140000                                                  
  C3        1.800000  0.180000                                                  
  CA        1.800000  0.180000           ! nad/ppi, jjp1/adm jr.                
  CB        1.800000  0.180000           ! nad/ppi, jjp1/adm jr.                
  CC        1.800000  0.180000           ! nad/ppi, jjp1/adm jr.                
  CD        1.800000  0.180000           ! 5mc, adm jr.                         
  C4        1.800000  0.120000                                                  
  C5        1.800000  0.120000                                                  
  C6        1.900000  0.010000           !equivalent to protein CT1             
  CB        1.900000  0.010000           !equivalent to protein CT1             
  CC        1.900000  0.010000           !equivalent to protein CT2             
  C7        1.900000  0.010000           !equivalent to protein CT1             
  C8        1.900000  0.010000           !equivalent to protein CT2             
  C9        1.900000  0.010000           !equivalent to protein CT3             
  P         2.150000  0.585000                                                  
  P2        2.150000  0.585000           ! nad/ppi, jjp1/adm jr.                
  SO        1.532000  0.100000           ! from Benoit Roux                     
  MG        1.650000  0.001000           ! from Blaise Prodhom                  
  DU        1.000000  0.000000           ! from Blaise Prodhom

END
