Converting par_all22_prot.inp and top_all22_prot.inp to Amber format
HB-C1-C1     35.000   111.000     0.000     0.000 ! Alanine Dipeptide ab initio
HB-C1-C2     35.000   111.000     0.000     0.000 ! Alanine Dipeptide ab initio
HB-C1-C3     35.000   111.000     0.000     0.000 ! Alanine Dipeptide ab initio
HB-C2-C      50.000   109.500     0.000     0.000 ! Alanine Dipeptide ab initio
HB-C2-CC     50.000   109.500     0.000     0.000 ! adm jr. 4/05/91, for asn,as
HB-C2-CD     50.000   109.500     0.000     0.000 ! adm jr. 5/02/91, acetic aci
HB-C2-HB     36.000   115.000     0.000     0.000 ! Alanine Dipeptide ab initio
HB-C3-C      50.000   109.500     0.000     0.000 ! Alanine Dipeptide ab initio
HC-NC-C      49.000   120.000     0.000     0.000 ! 35.3->49.0 GUANIDINIUM (KK)
HC-NC-C2     40.400   120.000     0.000     0.000 ! 107.5->120.0 to make planar
HC-NC-C3     40.400   120.000     0.000     0.000 ! methylguanidinium, adm jr.,
HC-NC-HC     25.000   120.000     0.000     0.000 ! 40.0->25.0 GUANIDINIUM (KK)
HC-N2-C2     50.000   111.000     0.000     0.000 ! from HC N2 C3, neutral glyc
HC-N2-C3     50.000   111.000     0.000     0.000 ! methylamine geom/freq, adm 
HC-N2-HC     39.000   106.500     0.000     0.000 ! 40.0->25.0 GUANIDINIUM (KK)
HC-N3-C1     30.000   109.500    20.000     2.074 ! new stretch and bend; methy
HC-N3-C2     30.000   109.500    20.000     2.074 ! new stretch and bend; methy
HC-N3-C3     30.000   109.500    20.000     2.074 ! new stretch and bend; methy
HC-N3-HC     44.000   109.500     0.000     0.000 ! new stretch and bend; methy
HC-NP-C6     33.000   109.500     4.000     2.056 ! 6-31g* AcProN2, ProN2, 6-31
HC-NP-C8     33.000   109.500     4.000     2.056 ! 6-31g* AcProN2, ProN2, 6-31
HC-NP-HC     51.000   107.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
HP-CA-CA     30.000   120.000    22.000     2.152 ! JES 8/25/89 benzene        
HP-CA-CP     30.000   122.000    22.000     2.146 !adm jr., 12/30/91, for jwk  
HP-CA-CY     32.000   125.000    25.000     2.173 ! JWK 05/14/91 new theta0 and
HP-CY-CA     32.000   126.400    25.000     2.186 !adm jr., 12/30/91, for jwk  
HP-CY-CP     32.000   126.400    25.000     2.255 ! JWK 05/14/91 new theta0 and
H1-C4-C4     22.000   130.000    15.000     2.215 ! adm jr., 6/27/90, his      
H3-C4-C4     25.000   130.000    20.000     2.200 ! adm jr., 3/24/92, maintain 
HS-S -C2     38.800    95.000     0.000     0.000 ! methanethiol pure solvent, 
HS-S -C3     43.000    95.000     0.000     0.000 ! methanethiol pure solvent, 
HT-OT-HT     55.000   104.520     0.000     0.000 ! TIP3P GEOMETRY, ADM JR.    
N -C -C6     20.000   112.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N -C -C1     20.000   112.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N -C -C2     20.000   112.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N -C -C3     20.000   112.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N -C6-C      50.000   108.200     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N -C6-CC     50.000   108.200     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N -C6-CD     50.000   108.200     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N -C6-C7     70.000   110.800     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N -C6-HB     48.000   112.000     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N -C8-C7     70.000   110.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N -C8-HA     48.000   108.000     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
NC-C -NC     52.000   120.000    90.000     2.364 ! changed from 60.0/120.3 for
NC-C2-C2     67.700   107.500     0.000     0.000 ! arg, (DS)                  
NC-C2-HA     51.500   107.500     0.000     0.000 ! arg, (DS)                  
NC-C3-HA     51.500   107.500     0.000     0.000 ! methylguanidinium, adm jr.,
N1-C -C6     80.000   116.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N1-C -C1     80.000   116.500     0.000     0.000 ! NMA Vib Modes (LK)         
N1-C -C2     80.000   116.500     0.000     0.000 ! NMA Vib Modes (LK)         
N1-C -C3     80.000   116.500     0.000     0.000 ! NMA Vib Modes (LK)         
N1-C1-C      50.000   107.000     0.000     0.000 ! Alanine Dipeptide ab initio
N1-C1-CC     50.000   107.000     0.000     0.000 ! adm jr. 4/05/91, for asn,as
N1-C1-CD     50.000   107.000     0.000     0.000 ! adm jr. 5/02/91, acetic aci
N1-C1-C1     70.000   113.500     0.000     0.000 ! Alanine Dipeptide ab initio
N1-C1-C2     70.000   113.500     0.000     0.000 ! Alanine Dipeptide ab initio
N1-C1-C3     70.000   113.500     0.000     0.000 ! Alanine Dipeptide ab initio
N1-C1-HB     48.000   108.000     0.000     0.000 ! Alanine Dipeptide ab initio
N1-C2-C      50.000   107.000     0.000     0.000 ! Alanine Dipeptide ab initio
N1-C2-CC     50.000   107.000     0.000     0.000 ! adm jr. 5/20/92, for asn,as
N1-C2-CD     50.000   107.000     0.000     0.000 ! adm jr. 5/02/91, acetic aci
N1-C2-C2     70.000   113.500     0.000     0.000 ! from N1  C1  C2, for lactam
N1-C2-HA     51.500   109.500     0.000     0.000 ! from N1  C3  HA, for lactam
N1-C2-HB     48.000   108.000     0.000     0.000 ! Alanine Dipeptide ab initio
N1-C3-HA     51.500   109.500     0.000     0.000 ! NMA crystal (JCS)          
N2-CC-C6     80.000   112.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
N2-CC-C1     50.000   116.500    50.000     2.450 ! adm jr. 8/13/90 acetamide g
N2-CC-C2     50.000   116.500    50.000     2.450 ! adm jr. 8/13/90 acetamide g
N2-CC-C3     50.000   116.500    50.000     2.450 ! adm jr. 8/13/90 acetamide g
N2-CC-HA     44.000   111.000    50.000     1.980 ! adm jr., 5/13/91, formamide
N2-C2-HB     38.000   109.500    50.000     2.140 !from N2  C3  HA, neutral gly
N2-C2-CD     52.000   108.000     0.000     0.000 !from C2 C2 CD, neutral glyci
N2-C3-HA     38.000   109.500    50.000     2.140 ! methylamine geom/freq, adm 
N3-C1-C      43.700   110.000     0.000     0.000 ! new aliphatics, adm jr., 2/
N3-C1-CC     43.700   110.000     0.000     0.000 ! adm jr. 4/05/91, for asn,as
N3-C1-C1     67.700   110.000     0.000     0.000 ! new aliphatics, adm jr., 2/
N3-C1-C2     67.700   110.000     0.000     0.000 ! new aliphatics, adm jr., 2/
N3-C1-C3     67.700   110.000     0.000     0.000 ! new aliphatics, adm jr., 2/
N3-C1-HB     51.500   107.500     0.000     0.000 ! new aliphatics, adm jr., 2/
N3-C2-C      43.700   110.000     0.000     0.000 ! alanine (JCS)              
N3-C2-CC     43.700   110.000     0.000     0.000 ! adm jr. 4/05/91, for asn,as
N3-C2-CD     43.700   110.000     0.000     0.000 ! adm jr. 5/02/91, acetic aci
N3-C2-C2     67.700   110.000     0.000     0.000 ! alanine (JCS)              
N3-C2-HA     45.000   107.500    35.000     2.101 ! new stretch and bend; methy
N3-C2-HB     51.500   107.500     0.000     0.000 ! for use on NTER -- from N3 
N3-C3-HA     45.000   107.500    35.000     2.101 ! new stretch and bend; methy
NP-C6-C      50.000   106.000     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
NP-C6-CC     50.000   106.000     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
NP-C6-CD     50.000   106.000     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
NP-C6-C7     70.000   108.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
NP-C6-HB     51.500   107.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
NP-C8-C7     70.000   108.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
NP-C8-HA     51.500   109.150     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
NH-CP-CB    122.000   111.540     0.000     0.000 ! Heme (6-liganded): porphyri
NH-CP-CN     88.000   124.390     0.000     0.000 ! Heme (6-liganded): porphyri
NH-FE-CM     50.000    90.000     0.000     0.000 ! Heme (6-liganded): ligand l
NH-FE-CN      0.000    45.000     0.000     0.000 ! Heme (6-liganded): for "ic 
NH-FE-NH     14.390    90.000     0.000     0.000 ! Heme (6-liganded): porphyri
N4-C4-C4    130.000   106.000     0.000     0.000 ! his, ADM JR., 7/20/89      
N4-C4-C2     45.800   124.000     0.000     0.000 ! his, ADM JR., 7/22/89, FC F
N4-C4-C3     45.800   124.000     0.000     0.000 ! his, ADM JR., 7/22/89, FC F
N4-C4-H3     25.000   124.000    20.000     2.140 ! adm jr., 3/24/92, maintain 
N4-C5-H1     25.000   122.500    20.000     2.140 ! his, adm jr., 6/27/90      
N5-C4-C4    130.000   110.000     0.000     0.000 ! his, ADM JR., 7/20/89      
N5-C4-C2     45.800   120.000     0.000     0.000 ! his, ADM JR., 7/22/89, FC F
N5-C4-H3     25.000   120.000    20.000     2.140 ! adm jr., 3/24/92, maintain 
N5-C5-H1     25.000   125.000    20.000     2.120 ! his, adm jr., 6/27/90      
N5-C5-N4    130.000   112.500     0.000     0.000 ! his, adm jr., 6/27/90      
N5-FE-CM     50.000   180.000     0.000     0.000 ! Heme (6-liganded): ligand l
N5-FE-NH     50.000    90.000     0.000     0.000 ! Heme (6-liganded): ligand l
N6-C4-C4    145.000   108.000     0.000     0.000 ! his, ADM JR., 7/20/89      
N6-C4-C2     45.800   122.000     0.000     0.000 ! his, ADM JR., 7/22/89, FC F
N6-C4-H1     22.000   122.000    15.000     2.180 ! his, adm jr., 6/27/90      
N6-C5-H2     32.000   126.000    25.000     2.140 ! his, adm jr., 6/27/90      
N6-C5-N6    145.000   108.000     0.000     0.000 ! his, ADM JR., 7/20/89      
NY-CA-CY    120.000   110.000    25.000     2.240 !adm jr., 12/30/91, for jwk  
NY-CA-HA     32.000   125.000    25.000     2.177 ! JWK 05/14/91 new theta0 and
NY-CA-HP     32.000   125.000    25.000     2.177 ! JWK 05/14/91 new theta0 and
NY-CP-CA    160.000   130.600     0.000     0.000 !adm jr., 12/30/91, for jwk  
NY-CP-CP    110.000   107.400     0.000     0.000 !adm jr., 12/30/91, for jwk  
O -C -C6     80.000   118.000     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
O -C -C1     80.000   121.000     0.000     0.000 ! Alanine Dipeptide ab initio
O -C -C2     80.000   121.000     0.000     0.000 ! Alanine Dipeptide ab initio
O -C -C3     80.000   121.000     0.000     0.000 ! Alanine Dipeptide ab initio
O -C -H      50.000   121.700     0.000     0.000 ! acetaldehyde (JCS)         
O -C -N      80.000   122.500     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
O -C -N1     80.000   122.500     0.000     0.000 ! NMA Vib Modes (LK)         
O -CC-C6     80.000   118.000     0.000     0.000 ! 6-31g* AcProN2, ProN2, 6-31
O -CC-C1     15.000   121.000    50.000     2.440 ! adm jr. 4/10/91, acetamide 
O -CC-C2     15.000   121.000    50.000     2.440 ! adm jr. 4/10/91, acetamide 
O -CC-C3     15.000   121.000    50.000     2.440 ! adm jr. 4/10/91, acetamide 
O -CC-HA     44.000   122.000     0.000     0.000 ! adm jr., 5/13/91, formamide
O -CC-N2     75.000   122.500    50.000     2.370 ! adm jr. 4/10/91, acetamide 
OB-CD-C6     70.000   125.000    20.000     2.442 ! 6-31g* AcProN2, ProN2, 6-31
OB-CD-C1     70.000   125.000    20.000     2.442 ! adm jr. 5/02/91, acetic aci
OB-CD-C2     70.000   125.000    20.000     2.442 ! adm jr. 5/02/91, acetic aci
OB-CD-C3     70.000   125.000    20.000     2.442 ! adm jr. 5/02/91, acetic aci
OC-CA-CA     40.000   120.000     0.000     0.000 ! adm jr. 8/27/91, phenoxide 
OC-CC-C6     40.000   118.000    50.000     2.388 ! 6-31g* AcProN2, ProN2, 6-31
OC-CC-C1     40.000   118.000    50.000     2.388 ! adm jr. 7/23/91, correction
OC-CC-C2     40.000   118.000    50.000     2.388 ! adm jr. 7/23/91, correction
OC-CC-C3     40.000   118.000    50.000     2.388 ! adm jr. 7/23/91, correction
OC-CC-OC    100.000   124.000    70.000     2.225 ! adm jr. 7/23/91, correction
OC-C2-C3     65.000   122.000     0.000     0.000 ! ethoxide 6-31+G* geom/freq,
OC-C2-HA     65.000   118.300     0.000     0.000 ! ethoxide 6-31+G* geom/freq,
OC-C3-HA     65.000   118.300     0.000     0.000 ! methoxide 6-31+G* geom/freq
OH-CA-CA     45.200   120.000     0.000     0.000 ! PARALLH19 WITH [122.3] (JES
OH-CD-C2     55.000   110.500     0.000     0.000 ! adm jr, 10/17/90, acetic ac
OH-CD-C3     55.000   110.500     0.000     0.000 ! adm jr, 10/17/90, acetic ac
OH-CD-OB     50.000   123.000   210.000     2.262 ! adm jr, 10/17/90, acetic ac
OH-C1-C1     75.700   110.100     0.000     0.000 ! MeOH, EMB, 10/10/89        
OH-C1-C3     75.700   110.100     0.000     0.000 ! MeOH, EMB, 10/10/89        
OH-C1-HA     45.900   108.890     0.000     0.000 ! MeOH, EMB, 10/10/89        
OH-C2-C1     75.700   110.100     0.000     0.000 ! MeOH, EMB, 10/10/89        
OH-C2-C2     75.700   110.100     0.000     0.000 ! MeOH, EMB, 10/10/89        
OH-C2-C3     75.700   110.100     0.000     0.000 ! MeOH, EMB, 10/10/89        
OH-C2-HA     45.900   108.890     0.000     0.000 ! MeOH, EMB, 10/10/89        
OH-C3-HA     45.900   108.890     0.000     0.000 ! MeOH, EMB, 10/10/89        
OM-CM-FE     35.000   180.000     0.000     0.000 ! Heme (6-liganded): ligand l
OM-FE-NH      5.000    90.000     0.000     0.000 ! Heme (6-liganded): ligand l
OM-OM-FE      0.000   180.000     0.000     0.000 ! Heme (6-liganded): ligand l
OS-CD-C6     55.000   109.000    20.000     2.326 ! 6-31g* AcProN2, ProN2, 6-31
OS-CD-C1     55.000   109.000    20.000     2.326 ! adm jr., 4/05/91, for PRES 
OS-CD-C2     55.000   109.000    20.000     2.326 ! adm jr., 4/05/91, for PRES 
OS-CD-C3     55.000   109.000    20.000     2.326 ! adm jr., 4/05/91, for PRES 
OS-CD-OB     90.000   125.900   160.000     2.258 ! adm jr. 3/19/92, from lipid
OS-C2-HA     60.000   109.500     0.000     0.000 ! adm jr. 4/05/91, for PRES C
OS-C3-HA     60.000   109.500     0.000     0.000 ! adm jr. 4/05/91, for PRES C
S -C2-C1     58.000   112.500     0.000     0.000 ! as in expt.MeEtS & DALC cry
S -C2-C2     58.000   114.500     0.000     0.000 ! expt. MeEtS,     3/26/92 (F
S -C2-C3     58.000   114.500     0.000     0.000 ! expt. MeEtS,     3/26/92 (F
S -C2-HA     46.100   111.300     0.000     0.000 ! vib. freq. and HF/6-31G* ge
S -C3-HA     46.100   111.300     0.000     0.000 ! vib. freq. and HF/6-31G* ge
SM-C2-C1     58.000   112.500     0.000     0.000 ! as in expt.MeEtS & DALC cry
SM-C2-HA     38.000   111.000     0.000     0.000 ! new S-S atom type 8/24/90  
SM-C3-HA     38.000   111.000     0.000     0.000 ! new S-S atom type 8/24/90  
SM-SM-C2     72.500   103.300     0.000     0.000 ! expt. dimethyldisulfide,   
SM-SM-C3     72.500   103.300     0.000     0.000 ! expt. dimethyldisulfide,   
SS-CS-C3     55.000   118.000     0.000     0.000 ! ethylthiolate 6-31+G* geom/
SS-CS-HA     40.000   112.300     0.000     0.000 ! ALLOW SUL

C -C1-N1-C    1         0.2000         180.00             1.
C -C2-N1-C    1         0.2000         180.00             1.
C -N -C6-C    1         0.8000           0.00             3.
CA-CA-CA-CA   1         3.1000         180.00             2.
CA-CP-CP-CA   1         3.1000         180.00             2.
CA-C2-C1-C    1         0.0400           0.00             3.
CA-CY-CP-CA   1         3.0000         180.00             2.
CA-NY-CP-CA   1         3.0000         180.00             2.
CC-C6-N -C    1         0.8000           0.00             3.
CC-C1-C2-CA   1         0.0400           0.00             3.
CC-C1-N1-C    1         0.2000         180.00             1.
CC-C2-N1-C    1         0.2000         180.00             1.
CD-C6-N -C    1         0.0000         180.00             1.
CD-C1-N1-C    1         0.2000         180.00             1.
CD-C2-N1-C    1         0.2000         180.00             1.
CK-CK-C3-HA   1         0.0300           0.00             3.
CL-CK-C2-C3   1         0.5000           0.00             3.
CL-CK-C2-HA   1         0.1200           0.00             3.
CL-CK-C3-HA   1         0.0500         180.00             3.
C6-C -N -C6   1         2.7500         180.00            -2.
C6-C -N -C6   1         0.3000           0.00             4.
C7-C6-N -C    1         0.8000           0.00             3.
C7-C8-N -C    1         0.0000         180.00             3.
C7-C8-N -C6   1         0.1000           0.00             3.
C7-C8-NP-C6   1         0.0800           0.00             3.
C8-N -C -C6   1         2.7500         180.00            -2.
C8-N -C -C6   1         0.3000           0.00             4.
C8-N -C6-C    1         0.1000           0.00             3.
C8-N -C6-CC   1         0.1000           0.00             3.
C8-N -C6-C7   1         0.1000           0.00             3.
C8-NP-C6-C    1         0.0800           0.00             3.
C8-NP-C6-CC   1         0.0800           0.00             3.
C8-NP-C6-CD   1         0.0800           0.00             3.
C8-NP-C6-C7   1         0.0800           0.00             3.
C5-N4-C4-C4   1        14.0000         180.00             2.
C5-N5-C4-C4   1        14.0000         180.00             2.
C5-N6-C4-C4   1        12.0000         180.00             2.
CP-CA-CA-CA   1         3.1000         180.00             2.
CP-CP-CA-CA   1         3.1000         180.00             2.
CP-CP-CY-CA   1         4.0000         180.00             2.
CP-CP-NY-CA   1         5.0000         180.00             2.
C1-C -N -C6   1         2.7500         180.00            -2.
C1-C -N -C6   1         0.3000           0.00             4.
C1-C -N -C8   1         2.7500         180.00            -2.
C1-C -N -C8   1         0.3000           0.00             4.
C1-C -N1-C1   1         1.6000           0.00            -1.
C1-C -N1-C1   1         2.5000         180.00             2.
C1-C1-N1-C    1         1.8000           0.00             1.
C1-C2-CA-CA   1         0.2300         180.00             2.
C1-C2-C4-C4   1         0.2000           0.00            -1.
C1-C2-C4-C4   1         0.2700           0.00            -2.
C1-C2-C4-C4   1         0.0000           0.00             3.
C1-C2-CY-CA   1         0.2300         180.00             2.
C1-C2-CY-CP   1         0.2300         180.00             2.
C1-N1-C -C6   1         1.6000           0.00            -1.
C1-N1-C -C6   1         2.5000         180.00             2.
C2-C -N -C6   1         2.7500         180.00            -2.
C2-C -N -C6   1         0.3000           0.00             4.
C2-C -N -C8   1         2.7500         180.00            -2.
C2-C -N -C8   1         0.3000           0.00             4.
C2-C -N1-C1   1         1.6000           0.00            -1.
C2-C -N1-C1   1         2.5000         180.00             2.
C2-C -N1-C2   1         1.6000           0.00            -1.
C2-C -N1-C2   1         2.5000         180.00             2.
C2-C -N1-C3   1         1.6000           0.00            -1.
C2-C -N1-C3   1         2.5000         180.00             2.
C2-CA-CA-CA   1         3.1000         180.00             2.
C2-C4-N4-C5   1         3.0000         180.00             2.
C2-C4-N5-C5   1         3.0000         180.00             2.
C2-C4-N6-C5   1         2.5000         180.00             2.
C2-C1-N1-C    1         1.8000           0.00             1.
C2-C2-C4-C4   1         0.4000           0.00             1.
C2-C2-C2-C2   1         0.1500           0.00             1.
C2-C2-N1-C    1         1.8000           0.00             1.
C2-CY-CP-CA   1         3.0000         180.00             2.
C2-CY-CP-CP   1         3.0000         180.00             2.
C2-N1-C -C6   1         1.6000           0.00            -1.
C2-N1-C -C6   1         2.5000         180.00             2.
C2-N1-C -C1   1         1.6000           0.00            -1.
C2-N1-C -C1   1         2.5000         180.00             2.
C2-SM-SM-C2   1         1.0000           0.00            -1.
C2-SM-SM-C2   1         4.1000           0.00            -2.
C2-SM-SM-C2   1         0.9000           0.00             3.
C3-C -N -C6   1         2.7500         180.00            -2.
C3-C -N -C6   1         0.3000           0.00             4.
C3-C -N -C8   1         2.7500         180.00            -2.
C3-C -N -C8   1         0.3000           0.00             4.
C3-C -N1-C1   1         1.6000           0.00            -1.
C3-C -N1-C1   1         2.5000         180.00             2.
C3-C -N1-C2   1         1.6000           0.00            -1.
C3-C -N1-C2   1         2.5000         180.00             2.
C3-C -N1-C3   1         1.6000           0.00            -1.
C3-C -N1-C3   1         2.5000         180.00             2.
C3-CA-CA-CA   1         3.1000         180.00             2.
C3-CK-CL-HL   1         5.2000         180.00             2.
C3-C4-N4-C5   1         3.0000         180.00             2.
C3-C1-N1-C    1         1.8000           0.00             1.
C3-C2-CA-CA   1         0.2300         180.00             2.
C3-C2-C4-C4   1         0.2000           0.00            -1.
C3-C2-C4-C4   1         0.2700           0.00            -2.
C3-C2-C4-C4   1         0.0000           0.00             3.
C3-C2-C2-C2   1         0.1500           0.00             1.
C3-C2-C2-C3   1         0.1500           0.00             1.
C3-C2-CY-CA   1         0.2300         180.00             2.
C3-C2-CY-CP   1         0.2300         180.00             2.
C3-C2-S -C3   1         0.2400         180.00            -1.
C3-C2-S -C3   1         0.3700           0.00             3.
C3-N1-C -C6   1         1.6000           0.00            -1.
C3-N1-C -C6   1         2.5000         180.00             2.
C3-N1-C -C1   1         1.6000           0.00            -1.
C3-N1-C -C1   1         2.5000         180.00             2.
C3-S -C2-C2   1         0.2400         180.00            -1.
C3-S -C2-C2   1         0.3700           0.00             3.
C3-SM-SM-C3   1         1.0000           0.00            -1.
C3-SM-SM-C3   1         4.1000           0.00            -2.
C3-SM-SM-C3   1         0.9000           0.00             3.
CY-CA-NY-CP   1         5.0000         180.00             2.
CY-CP-CA-CA   1         3.0000         180.00             2.
CY-CP-CP-CA   1        10.0000         180.00             2.
H -N1-C -C6   1         2.5000         180.00             2.
H -N1-C -C1   1         2.5000         180.00             2.
H -N1-C -C2   1         2.5000         180.00             2.
H -N1-C -C3   1         2.5000         180.00             2.
H -N1-C1-C    1         0.0000           0.00             1.
H -N1-C1-CC   1         0.0000           0.00             1.
H -N1-C1-CD   1         0.0000           0.00             1.
H -N1-C1-C1   1         0.0000           0.00             1.
H -N1-C1-C2   1         0.0000           0.00             1.
H -N1-C1-C3   1         0.0000           0.00             1.
H -N1-C2-C    1         0.0000           0.00             1.
H -N1-C2-CC   1         0.0000           0.00             1.
H -N1-C2-CD   1         0.0000           0.00             1.
H -N1-C2-C2   1         0.0000           0.00             1.
H -N1-C2-C3   1         0.0000           0.00             1.
H -N2-CC-C1   1         1.4000         180.00             2.
H -N2-CC-C2   1         1.4000         180.00             2.
H -N2-CC-C3   1         1.4000         180.00             2.
H -N2-CC-C6   1         2.5000         180.00             2.
H -N4-C4-C4   1         1.0000         180.00             2.
H -N4-C4-C2   1         1.0000         180.00             2.
H -N4-C4-C3   1         1.0000         180.00             2.
H -N6-C4-C4   1         1.4000         180.00             2.
H -N6-C4-C2   1         3.0000         180.00             2.
H -N6-C4-C3   1         3.0000         180.00             2.
H -NY-CA-CY   1         0.8000         180.00             2.
H -NY-CP-CA   1         0.8000         180.00             2.
H -NY-CP-CP   1         0.8000         180.00             2.
H -OH-CA-CA   1         0.9900         180.00             2.
H -OH-C1-C1   1         1.3300           0.00            -1.
H -OH-C1-C1   1         0.1800           0.00            -2.
H -OH-C1-C1   1         0.3200           0.00             3.
H -OH-C1-C3   1         1.3300           0.00            -1.
H -OH-C1-C3   1         0.1800           0.00            -2.
H -OH-C1-C3   1         0.3200           0.00             3.
H -OH-C2-C1   1         1.3000           0.00            -1.
H -OH-C2-C1   1         0.3000           0.00            -2.
H -OH-C2-C1   1         0.4200           0.00             3.
H -OH-C2-C2   1         1.3000           0.00            -1.
H -OH-C2-C2   1         0.3000           0.00            -2.
H -OH-C2-C2   1         0.4200           0.00             3.
H -OH-C2-C3   1         1.3000           0.00            -1.
H -OH-C2-C3   1         0.3000           0.00            -2.
H -OH-C2-C3   1         0.4200           0.00             3.
HA-CA-CA-CA   1         3.5000         180.00             2.
HA-CA-CA-CP   1         3.5000         180.00             2.
HA-CA-CA-HA   1         2.5000         180.00             2.
HA-CA-CP-CP   1         3.0000         180.00             2.
HA-CA-CP-CY   1         4.0000         180.00             2.
HA-CA-CY-CP   1         1.2000         180.00             2.
HA-CA-CY-C2   1         1.2000         180.00             2.
HA-CA-NY-CP   1         3.0000         180.00             2.
HA-CA-NY-H    1         1.0000         180.00             2.
HA-CC-N2-H    1         1.4000         180.00             2.
HA-C8-N -C    1         0.0000         180.00             3.
HA-C8-N -C6   1         0.1000           0.00             3.
HA-C8-NP-C6   1         0.0800           0.00             3.
HA-C1-C2-CA   1         0.0400           0.00             3.
HA-C2-C4-C4   1         0.0000           0.00             3.
HA-C2-CY-CA   1         0.2500         180.00             2.
HA-C2-CY-CP   1         0.2500         180.00             2.
HA-C2-N1-C    1         0.0000           0.00             3.
HA-C2-N1-H    1         0.0000           0.00             3.
HA-C2-S -C3   1         0.2800           0.00             3.
HA-C3-C4-C4   1         0.0000           0.00             3.
HA-C3-CS-HA   1         0.1600           0.00             3.
HA-C3-C2-CA   1         0.0400           0.00             3.
HA-C3-N1-C    1         0.0000           0.00             3.
HA-C3-N1-H    1         0.0000           0.00             3.
HA-C3-S -C2   1         0.2800           0.00             3.
HA-CY-CA-CP   1         1.2000         180.00             2.
HA-CY-CA-HA   1         1.2000         180.00             2.
HA-CY-CP-CA   1         3.0000         180.00             2.
HA-CY-CP-CP   1         3.0000         180.00             2.
HK-CK-CL-HL   1         5.2000         180.00             2.
HK-CK-C2-HA   1         0.8700           0.00             3.
HK-CK-C2-C3   1         0.1200           0.00             3.
HK-CK-C3-HA   1         0.3400           0.00             3.
HL-CL-CK-C2   1         5.2000         180.00             2.
HB-C6-N -C    1         0.8000           0.00             3.
HB-C6-N -C8   1         0.1000           0.00             3.
HB-C6-NP-C8   1         0.0800           0.00             3.
HB-C1-N1-C    1         0.0000           0.00             1.
HB-C1-N1-H    1         0.0000           0.00             1.
HB-C2-N1-C    1         0.0000           0.00             1.
HB-C2-N1-H    1         0.0000           0.00             1.
HB-C3-N1-C    1         0.0000           0.00             1.
HB-C3-N1-H    1         0.0000           0.00             1.
HC-N2-C2-HB   1         0.1100           0.00             3.
HC-N2-C2-CD   1         0.1100           0.00             3.
HC-NP-C6-C    1         0.0800           0.00             3.
HC-NP-C6-CC   1         0.0800           0.00             3.
HC-NP-C6-CD   1         0.0800           0.00             3.
HC-NP-C6-C7   1         0.0800           0.00             3.
HC-NP-C6-HB   1         0.0800           0.00             3.
HC-NP-C8-C7   1         0.0800           0.00             3.
HC-NP-C8-HA   1         0.0800           0.00             3.
HP-CA-CA-CA   1         4.2000         180.00             2.
HP-CA-CA-CP   1         3.0000         180.00             2.
HP-CA-CA-C2   1         4.2000         180.00             2.
HP-CA-CA-C3   1         4.2000         180.00             2.
HP-CA-CA-HP   1         2.4000         180.00             2.
HP-CA-CP-CP   1         3.0000         180.00             2.
HP-CA-CP-CY   1         3.0000         180.00             2.
HP-CA-CY-CP   1         2.0000         180.00             2.
HP-CA-CY-C2   1         1.2000         180.00             2.
HP-CA-NY-CP   1         2.0000         180.00             2.
HP-CA-NY-H    1         0.4000         180.00             2.
HP-CY-CA-HP   1         1.0000         180.00             2.
HP-CY-CP-CA   1         2.8000         180.00             2.
HP-CY-CP-CP   1         2.8000         180.00             2.
H1-C4-C4-C2   1         1.0000         180.00             2.
H1-C4-C4-C3   1         1.0000         180.00             2.
H1-C4-C4-H1   1         1.0000         180.00             2.
H1-C4-N6-C5   1         2.5000         180.00             2.
H1-C4-N6-H    1         3.0000         180.00             2.
H1-C5-N4-C4   1         3.0000         180.00             2.
H1-C5-N4-H    1         1.0000         180.00             2.
H1-C5-N5-C4   1         3.0000         180.00             2.
H2-C5-N6-C4   1         3.0000         180.00             2.
